date,views,likes,comments,shares,total engagements,engagement rate %,company name,post topic,post url,post content,number of faces,face emotion,face position,face area %,objects,number of objects,object 1,object 1 position,object 1 area %,object 2,object 2 position,object 2 area %,text length,dominant colour,cta,cta position,cta area %,logos,logo 1 name,logo 1 position,logo 1 area %,logo 2 name,logo 2 position,logo 2 area %,number of persons,person area %
2023-10-23,2853,12,0,0,12,0.43,Infosys,Thought Leader,https://twitter.com/Infosys/status/1716356285606535549,"Kannan Amaresh, Infosys, in his latest article with Computer Weekly, talks about how technologies help #insurers evolve into intelligent insurance to enhance operations, and increase efficiency while driving successful transformation. Read more. http://bit.ly/3MeAxRj",1,Joy,center-right,5.264197531,"Person, Outerwear, Suit",3,Person,center-right,43.11441945,Outerwear,bottom-right,22.28322518,103,peru,,,,Infosys,Infosys,top-left,1.545185185,,,,1,43.11441945
2023-10-25,1965,9,0,0,9,0.46,Infosys,Offerings,https://twitter.com/Infosys/status/1717175329465229396,"Generative AI Radar - North America is now available! We surveyed 1,000 US and Canadian businesses to understand the extent of #generativeAI implementation and early indications on its ability to deliver value. Read more. http://infy.com/3Qe9BSW #InfosysTopaz #InfyNews",1,Joy,center-right,50.92444444,"Sunglasses, Glasses, Person",3,Sunglasses,center,7.538820384,Glasses,center,14.86330381,52,darkslategray,,,,,,,,,,,1,61.0748377
2023-10-16,2519,29,1,0,30,1.2,HCL,Awards & Recognition,https://twitter.com/hcltech/status/1713839055404974147,"Our Chairperson Roshni Nadar Malhotra was felicitated by the Hon’ble Chief Minister of Uttar Pradesh, Shri Yogi Adityanath (
@myogiadityanath
), at the launch of Mission Shakti 4.0 (
@missionshaktiup
) initiative by the Government of Uttar Pradesh. #SuperchargingProgress",10,Joy,top-left,1.208332241,"Person, Person, Person, Person, Person, Person, Person, Person, Pants, Person",10,Person,center-left,24.62764489,Person,center-right,23.96988724,193,thistle,,,,,,,,,,,9,106.458681
2023-10-16,1362,6,1,0,7,0.52,HCL,Awards & Recognition,https://twitter.com/hcltech/status/1713839057745445087,"The honor recognizes her achievements as a business leader, contribution to social development through philanthropy and being a role model for women. #SuperchargingProgress",7,Joy,top-center,2.012460443,"Person, Glasses, Person, Person, Clothing, Poster, Person, Clothing, Clothing",9,Person,top-center,17.2633056,Glasses,top-center,0.8379294401,161,darkslategray,,,,,,,,,,,4,28.64103434
2023-10-20,5253,10,0,0,10,0.2,Deloitte,Events,https://twitter.com/Deloitte/status/1715321968327626816,"What #ESG issues are unique to the #pharma industry and how are the #workforces evolving to reflect the ESG goals? Join us for a conversation at 
@ftlive
. #FTPharma https://deloi.tt/45wLQuZ",4,Joy,top-center,0.2857142857,"Person, Person, Person, Person",4,Person,center,1.14701125,Person,top-center,1.004912085,546,black,,,,Deloitte,Deloitte,top-left,1.483134921,,,,4,4.238707241
2023-10-18,2193,11,0,0,11,0.51,Capgemini,Sports,https://twitter.com/Capgemini/status/1714593453529559362,"We’re counting down the days in anticipation of Rugby World Cup 2023 semi-finals this weekend! 🏉 🏆

Take a closer look at the game-changing moments from the tournament so far that have led us here: https://rugbyworldcup.com/2023/playlist/834837?video=863519

#GetTheFutureYouWant #RWC2023",,,,,Lighting,1,Lighting,center-left,30.15307959,,,,132,tan,,,,,,,,,,,0,0
2023-10-20,1466,11,0,0,11,0.76,Capgemini,Sports,https://twitter.com/Capgemini/status/1715321666782244973,"We’re so excited for the first semi-final game of Rugby World Cup 2023! 🎉

If you’re as excited as we are, take a look at the game-changing moments from the tournament so far: https://rugbyworldcup.com/2023/playlist/834837?video=863519 🏉 🏆

#GetTheFutureYouWant #RWC2023",,,,,Lighting,1,Lighting,center-left,31.68815816,,,,110,darkslategray,,,,Capgemini,Capgemini,bottom-right,1.728934817,,,,0,0
2023-10-25,2787,7,1,0,8,0.29,IBM,Topical,https://twitter.com/IBM/status/1717217991719313550,3️⃣ Read the article: https://ibm.com/blog/how-ai-is-helping-companies-meet-sustainability-goals/,1,Joy,center-left,0.3463812934,"Person, Outerwear, Overall",3,Person,bottom-left,6.156877139,Outerwear,bottom-left,5.385324623,56,gainsboro,Learn how AI is,top-left,1.006998698,,,,,,,,1,6.156877139
2023-10-16,3332,14,0,0,14,0.43,Infosys,Offerings,https://twitter.com/Infosys/status/1713819570580890025,"With Infosys’ speedy implementation, One NZ has won the SAP Best Run Award – Australia and New Zealand, in the Intelligent ERP Enterprise category for the successful rollout of their digital platform. http://infy.com/45ly4vj

#InfySAPServices",,,,,Lighting,1,Lighting,center-right,14.66142137,,,,112,steelblue,,,,Infosys,Infosys,top-left,1.343209877,,,,0,0
2023-10-16,4672,20,0,0,20,0.43,Infosys,Deals,https://twitter.com/Infosys/status/1713827123591356607,"Infosys has partnered with ATP, as well as Grand Slams Australian and French Opens to enhance their tech and digital offerings. 
@virmani_sumit
, Infosys, talks about how Infosys is shaping the global sport. http://bit.ly/3PVPybR #podcast",,,,,Tennis ball,1,Tennis ball,center-right,5.649752905,,,,57,darkslategray,,,,Infosys,Infosys,top-left,1.647530864,,,,0,0
2023-10-25,2778,9,2,0,11,0.4,Infosys,Thought Leader,https://twitter.com/Infosys/status/1717093063854583815,"All varieties of data at lightning speed, when combined with #AI, open new possibilities for enterprises. Read more by 
@sunil_infy
, Infosys, in 
@dbtrends
. http://bit.ly/49aHxJ1 #InfosysTopaz #GenerativeAI",1,Joy,center-right,2.454444444,"Person, Person",2,Person,center-right,4.818572106,Person,center-right,5.710104829,135,steelblue,open new possibilities,center-left,2.144444444,,,,,,,,2,10.52867694
2023-10-16,4182,8,0,0,8,0.2,Infosys,Topical,https://twitter.com/Infosys/status/1713879970911601121,"Don’t be afraid to reach out and say - ‘ I’m taking a step to find my way!’ 🛣️ 
#WorldMentalHealthDay #ForwardwithInfosys",,,,,"Animal, Animal, Packaged goods",3,Animal,center,3.652641498,Animal,center-left,4.983389174,149,antiquewhite,,,,Infosys,Infosys,top-center,1.37308642,,,,0,0
2023-10-17,3144,7,0,0,7,0.23,Infosys,Offerings,https://twitter.com/Infosys/status/1714219711003578478,Managing policies becomes a complex and time-consuming process for insurers. Learn how the Infosys Guidewire InsuranceSuite helped a leading Canadian specialty insurer deliver exceptional value to partners and policyholders. Read more: http://infy.com/46oWfKx,1,Joy,center-right,2.722469136,"Glasses, Person, Laptop, Top",4,Person,center-right,25.54980954,Laptop,bottom-center,10.36506185,87,darkslategray,,,,Infosys,Infosys,top-left,1.392592593,,,,1,25.54980954
2023-10-17,2407,9,0,0,9,0.38,Infosys,Thought Leader,https://twitter.com/Infosys/status/1714197057009836127,"In the dynamic realm of #cybersecurity, learning has been the key to success for Michael. Join him on a journey of continuous growth & knowledge to safeguard our digital world. Accelerate your career with Infosys & #NavigateYourNext. http://infy.com/3QjJqeM #ThisIsInfosys",1,Joy,center-right,2.400477707,Person,1,Person,center-right,6.107347632,,,,155,midnightblue,,,,Infosys,Infosys,top-left,1.56395966,,,,1,6.107347632
2023-10-19,2127,9,0,0,9,0.43,Infosys,Offerings,https://twitter.com/Infosys/status/1714886516873519215,"Protect your organization's sensitive user data with #securitytesting.

Use GraphQL API to build modern, data-driven applications with built-in #qualityassurance to improve system reliability, security, and performance.

To learn more, read this blog by Kedar Mankar and Sethuraman Lakshmanan. http://infy.com/47efnLt 
#QualityEngineering #Infytesting",,,,,"Packaged goods, Packaged goods",2,Packaged goods,center-right,26.17954294,Packaged goods,bottom-center,23.06110861,58,darkslategray,,,,Infosys,Infosys,top-left,1.266666667,,,,0,0
2023-10-20,1901,4,1,0,5,0.27,Infosys,Offerings,https://twitter.com/Infosys/status/1715284223131603118,"Cyber-attacks are becoming increasingly sophisticated and numerous – especially in the industrial Internet of Things. Learn more about how businesses can better protect themselves in this Infosys post on 
@ITmeetsIndustry
: http://bit.ly/3SoXOUP",1,Joy,center-right,0.8711111111,"Person, Outerwear, Person",3,Person,center-right,5.803450073,Outerwear,center-right,3.621215979,96,lightseagreen,,,,,,,,,,,2,12.33672457
2023-10-16,2108,14,1,0,15,0.72,HCL,Awards & Recognition,https://twitter.com/hcltech/status/1713951223433609593,"Great news! We have been recognized as a Leader in the Everest Group’s Banking Operations PEAK Matrix Assessment 2023. This recognition is a testament to our continuous transformation focus on end-to-end solutions across banking segments, including cards and payments, retail and commercial banking and mortgage. Click here to learn more. https://bit.ly/3ZSdUYx",1,Joy,center-right,3.393005952,"Person, Clothing",2,Person,center-right,17.25841435,Clothing,bottom-right,6.199798644,141,black,,,,,,,,,,,1,17.25841435
2023-10-20,2362,8,1,0,9,0.39,Infosys,Offerings,https://twitter.com/Infosys/status/1715314420824318011,".
@NutrienLTD
 wanted their global workforce engaged and committed to their brand. That’s why Infosys helped them design ‘geo’, a unified #intranet to enable a single company culture across their workforce. Read this Forbes article to know more! http://bit.ly/3SayLED",,,,,Packaged goods,1,Packaged goods,bottom-left,1.658842872,,,,103,mediumvioletred,,,,Infosys,Infosys,top-left,1.499202552,,,,0,0
2023-10-20,2328,5,1,0,6,0.26,Infosys,Thought Leader,https://twitter.com/Infosys/status/1715299326757368201,In diversity there is beauty and there is strength 🌈 Infosys emanates inclusivity and diversity at its core. Here's what Devika has to share as Infosys receives the Champion Of Inclusion Award in The Most Inclusive Companies Index 2023 by Avtar & Seramount.🎉 #ForwardWithInfosys,1,Joy,top-left,2.353387339,"Person, Clothing",2,Person,center-left,34.57918933,Clothing,center-left,28.56044521,287,goldenrod,,,,Infosys,Infosys,top-left,1.521368137,,,,1,34.57918933
2023-10-23,2930,12,0,0,12,0.41,Infosys,D&I,https://twitter.com/Infosys/status/1716386485895590235,Akila celebrates the inclusive work culture at Infosys which makes her feel supported and recognized! Join her as she congratulates Infosys on winning the Champion Of Inclusion Award in The Most Inclusive Companies Index 2023 by Avtar & Seramount. 🏆🌍 #ForwardWithInfosys,1,Joy,center-left,2.515643564,Person,1,Person,center-left,32.0160017,,,,355,darkcyan,,,,Infosys,Infosys,top-left,1.638307831,,,,1,32.0160017
2023-10-19,963,6,1,0,7,0.73,HCL,Offerings,https://twitter.com/hcltech/status/1714906733221388404,"We are introducing Kubernetes Migration Platform (KMP), an automated software solution designed to help organizations migrate their existing applications and workloads to 
@RedHat
® OpenShift® quickly and cost-effectively. Learn more about this solution at https://bit.ly/3QbZ8c2",1,Joy,top-center,1.916964286,"Laptop, Shirt, Person, Glasses",4,Shirt,center,14.86318678,Laptop,bottom-right,9.459712456,120,gainsboro,,,,,,,,,,,1,25.99622126
2023-10-26,457,4,0,0,4,0.88,Infosys,Offerings,https://twitter.com/Infosys/status/1717481199587762376,"Deliver the ultimate automotive customer experience with Salesforce. Discover how in the blog by Akshaya Satyavana: http://infy.com/3McZQ6r

#InfosysCobalt 
@simplusnow
 
@FluidoTweets",,,,,"Laptop, Computer keyboard",2,Laptop,center,25.33127596,Computer keyboard,bottom-center,4.238182145,124,gray,,,,,,,,,,,0,0
2023-10-18,1608,13,1,0,14,0.88,HCL,Awards & Recognition,https://twitter.com/hcltech/status/1714565187083370572,"🏉 
@HCL_Foundation
's Sports for Change athletes Akshaya NS and V Divya were part of the India team that won Silver at the Asia Rugby U18 Sevens Championship 2023. 🥈
HCLTech Chairperson Roshni Nadar Malhotra met with the duo and felicitated them on their achievement.",5,Joy,top-left,0.3943680064,"Person, Person, Person, Person, Person, Person, Jeans, Packaged goods, Pants, Flag",10,Person,center,9.266605502,Person,center,9.099979465,110,tan,,,,,,,,,,,6,49.281088
2023-10-19,4312,10,0,0,10,0.24,Deloitte,Offerings,https://twitter.com/Deloitte/status/1714989775902396702,"Deloitte’s global survey of over 1,000 supply chain executives measures the disruptions affecting the resilience of supply chains. Read more: https://deloi.tt/402SmZz",,,,,Packaged goods,1,Packaged goods,center-right,31.89686405,,,,197,black,Learn more,bottom-left,0.1888252149,Deloitte,Deloitte,top-left,1.228280802,,,,0,0
2023-10-20,795,7,1,0,8,1.01,HCL,Sports,https://twitter.com/hcltech/status/1715269154096218584,Congratulations to everyone who took part in shaping a healthier world.,6,Joy,center-left,0.18603007,"Person, Person, Person, Person, Person, Person, Shorts, Person, Person",9,Person,center-right,7.653350314,Person,center-left,5.71270021,183,darkslategray,,,,,,,,,,,8,44.95834091
2023-10-25,4375,38,0,0,38,0.87,Cognizant,Awards & Recognition,https://twitter.com/Cognizant/status/1716907338047627352,"Cognizant has been recognized as a Leader in the 
@ISG_News
 annual Provider Lens Next-Gen ADM Services 2023 study in three categories across the U.S. and Europe regions: Agile Application Development Outsourcing, Application Managed Services and Application Quality assurance. https://cogniz.at/3s77GYw",,,,,Tie,1,Tie,center-right,36.46821065,,,,133,midnightblue,Learn more,bottom-left,0.3121141975,,,,,,,,0,0
2023-10-26,606,4,1,0,5,0.83,HCL,Topical,https://twitter.com/hcltech/status/1717575086775976431,"At HCLTech, we're committed to supercharging progress responsibly, making a positive impact on the economy, society and the environment. 📈🌿 

🔗 Explore our 2023 sustainability journey in our latest report: https://bit.ly/3ZByGvs",,,,,,,,,,,,,3,silver,,,,,,,,,,,,
2023-10-25,2666,6,0,0,6,0.23,IBM,Topical,https://twitter.com/IBM/status/1717217994126799171,4️⃣ Read the article: https://research.ibm.com/blog/nasa-hugging-face-ibm,,,,,,,,,,,,,81,gainsboro,,,,,,,,,,,,
2023-10-16,4689,9,1,0,10,0.22,Deloitte,Events,https://twitter.com/Deloitte/status/1713947911980007831,Register for Deloitte’s second annual Global Sustainability Learning Week to learn how to help your organization move from sustainability commitments to concrete action: https://deloi.tt/45Axny2,,,,,,,,,,,,,92,black,Join our learning journey,center-left,1.738040123,Deloitte,Deloitte,top-left,1.596739969,,,,,
2023-10-17,12900,173,9,0,182,1.42,Cognizant,Awards & Recognition,https://twitter.com/Cognizant/status/1714302167736013281,"Congratulations to our CEO 
@imravikumars
 who has been named 2023 Transformational CEO by 
@ceoshow
. Learn more: https://cogniz.at/46zQycE",1,Joy,center,19.74862259,"Shirt, Person, Suit",3,Shirt,bottom-center,11.15821077,Person,center,90.13482707,,dimgray,,,,,,,,,,,1,90.13482707
2023-10-17,4760,3,1,0,4,0.09,Deloitte,Events,https://twitter.com/Deloitte/status/1714297001737601261,"Help better understand the growing importance of #healthequity, inclusive #clinicaltrials and women’s health for the pharma companies. Hear what industry execs have to say at 
@ftlive
 #FTPharma. https://deloi.tt/3tBjToA",3,Joy,center,0.2976190476,"Person, Person, Person, Person",4,Person,top-center,1.27065461,Person,bottom-center,1.062152334,434,black,,,,Deloitte,Deloitte,top-left,1.470238095,,,,4,4.429221943
2023-10-18,3750,3,0,0,3,0.08,Deloitte,Events,https://twitter.com/Deloitte/status/1714672690349396202,"How can investing in new solutions optimize #supplychains and make them more #resilient? Hear the insights at 
@ftlive
. #FTPharma https://deloi.tt/3FmCaIV",3,Joy,top-center,0.3482142857,"Person, Person, Person",3,Person,top-center,1.115961386,Person,center,1.085166828,312,black,,,,Deloitte,Deloitte,top-left,1.470238095,,,,3,3.429417564
2023-10-18,1107,4,0,0,4,0.37,Capgemini,Awards & Recognition,https://twitter.com/Capgemini/status/1714612370541097453,"As we win a silver award in 
@BrandonHallGrp
’s HCM program 2023 discover how you can leverage our new personalized HR Service Delivery platform and enhance your #EmployeeExperience. https://bit.ly/3PZQoo2

#ConnectedEnterprise",2,Joy,center-right,1.539437586,"Person, Packaged goods",2,Person,center-right,27.2855628,Packaged goods,bottom-left,10.74835206,131,silver,,,,,,,,,,,1,27.2855628
2023-10-19,2810,21,1,0,22,0.79,TCS,Events,https://twitter.com/TCS/status/1714967142557450489,"We are proud to be back as a leading partner for India Mobile Congress 2023. Visit our booth, and learn how TCS can help accelerate network services and drive exponential business value. Here are a few glimpses from the TCS booth at #IMC2022.  

#TCSAtIMC #IMC2023 
@exploreIMC",3,Joy,bottom-center,0.2329282407,Person,1,Person,bottom-center,2.82994775,,,,338,darkslategray,get personalized &,bottom-center,0.02840470679,,,,,,,,1,2.82994775
